P01	FRESH_PRODUCE	Fresh Produce	P01.C01	CUT_PEELED_AND_PREPPED_PRODUCE
P01	FRESH_PRODUCE	Fresh Produce	P01.C02	EDIBLE_FLOWERS_WRAPPERS_AND_CULINARY_LEAVES
P01	FRESH_PRODUCE	Fresh Produce	P01.C03	FRESH_FRUITS
P01	FRESH_PRODUCE	Fresh Produce	P01.C04	FRESH_VEGETABLES
P01	FRESH_PRODUCE	Fresh Produce	P01.C05	FROZEN_FRUITS_AND_VEGETABLES
P01	FRESH_PRODUCE	Fresh Produce	P01.C06	MUSHROOMS_AND_FUNGI
P01	FRESH_PRODUCE	Fresh Produce	P01.C07	ORGANIC_AND_RESIDUE_FREE_PRODUCE
P01	FRESH_PRODUCE	Fresh Produce	P01.C09	SPROUTS_MICROGREENS_AND_SHOOTS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C01	BAKING_AND_DESSERT_INGREDIENTS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C02	BISCUITS_COOKIES_CAKES_AND_RUSKS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C03	BREAKFAST_JAMS_AND_SPREADS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C04	CANNED_JARRED_AND_DEHYDRATED_FOODS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C05	CHAAT_STREET_AND_REGIONAL_ESSENTIALS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C06	CONDIMENTS_SAUCES_AND_VINEGARS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C07	COOKING_PASTES_STOCKS_AND_BASES
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C08	DRY_FRUITS_NUTS_SEEDS_AND_TRAIL_MIX
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C09	FASTING_AND_RELIGIOUS_FOODS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C10	HEALTH_ORGANIC_AND_DIET_FOODS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C11	INSTANT_FOODS_PASTA_AND_NOODLES
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C12	MISCELLANEOUS_AND_CATCH_ALL
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C13	OILS_FATS_AND_GHEE
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C14	PAPADS_FRYUMS_AND_APPALAMS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C15	PICKLES_CHUTNEYS_AND_PODIS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C16	READY_TO_COOK_AND_BATTERS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C17	READY_TO_EAT
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C18	SNACKS_NAMKEEN_AND_READY_MUNCH
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C19	SPICES_MASALAS_HERBS_AND_PASTES
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C20	STAPLES_AND_GRAINS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C21	SUGARS_SALTS_AND_SWEETENERS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C22	SWEETS_MITHAI_AND_CONFECTIONERY
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C23	THICKENERS_ADDITIVES_AND_CULINARY_AIDS
P02	GROCERY_STAPLES_AND_PACKAGED_FOODS	Grocery, Staples & Packaged Foods	P02.C24	WORLD_FOODS_AND_GOURMET
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C01	BUTTER_GHEE_AND_CREAM
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C02	CAKES_PASTRIES_DONUTS_AND_MUFFINS
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C03	CHEESE
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C04	CHILLED_AND_AMBIENT_DAIRY_DESSERTS
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C05	CONDENSED_EVAPORATED_AND_MILK_POWDERS
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C06	COOKIES_KHARI_RUSKS_AND_TEA_SNACKS
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C07	CURD_YOGURT_AND_CULTURED_PRODUCTS
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C08	DAIRY_ALTERNATIVES
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C09	EGGS_AND_EGG_PRODUCTS
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C10	FRESH_BAKERY_BREADS_BUNS_AND_FLATBREADS
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C11	FROZEN_AND_PAR_BAKED_BAKERY
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C12	ICE_CREAMS_AND_FROZEN_DESSERTS
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C13	MILK_AND_MILK_BEVERAGES
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C14	PANEER_CHHENA_KHOYA_AND_TRADITIONAL_DAIRY
P03	DAIRY_BAKERY_AND_EGGS	Dairy, Bakery & Eggs	P03.C15	SAVOURY_BAKERY_SANDWICHES_AND_READY_BAKES
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C02	BONES_BROTHS_FATS_AND_COOKING_AIDS
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C03	CANNED_AND_SHELF_STABLE_MEATS_SEAFOOD
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C04	CURED_SMOKED_AND_COLD_CUTS
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C05	DRIED_SALTED_AND_FERMENTED_SEAFOOD
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C06	FRESH_BUFFALO_AND_BEEF
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C07	FRESH_MUTTON_LAMB_GOAT
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C08	FRESH_PORK
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C09	FRESH_POULTRY
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C10	FROZEN_APPETIZERS_AND_SNACKS
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C11	FROZEN_MEAT_AND_POULTRY
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C12	FROZEN_READY_MEALS
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C13	FROZEN_SEAFOOD
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C14	GAME_AND_SPECIALTY_MEATS
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C15	MARINATED_AND_READY_TO_COOK
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C16	PLANT_BASED_AND_MOCK_MEATS
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C17	SEAFOOD_FISH
P04	MEAT_SEAFOOD_AND_FROZEN	Meat, Seafood & Frozen	P04.C18	SEAFOOD_SHELLFISH_AND_CEPHALOPODS
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C01	BUBBLE_TEA_SMOOTHIES_AND_CAFE_RTD
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C02	CARBONATED_SOFT_DRINKS_AND_SODAS
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C03	COCONUT_WATER_AND_PLANT_WATERS
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C04	COFFEE_DECOCTIONS_AND_RTD_COFFEES
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C05	DAIRY_BEVERAGES_AND_ALTERNATIVES
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C06	ENERGY_SPORTS_AND_ELECTROLYTE_DRINKS
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C07	FUNCTIONAL_AND_WELLNESS_BEVERAGES
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C08	JUICES_NECTARS_AND_FRUIT_DRINKS
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C09	MALT_COCOA_AND_NUTRITIONAL_DRINKS
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C10	MOCKTAIL_MIXERS_SODAS_AND_BAR_ESSENTIALS
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C11	NON_ALCOHOLIC_MALT_AND_0_0_BEVERAGES
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C12	PACKAGED_WATER_AND_ICE
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C13	PACKAGING_AND_ON_THE_GO_FORMATS
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C14	POWDERED_DRINK_MIXES
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C15	SYRUPS_SQUASHES_CORDIALS_AND_CRUSHES
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C16	TEA_INFUSIONS_AND_RTD_ICED_TEA
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C17	TRADITIONAL_INDIAN_BEVERAGES
P05	BEVERAGES	Beverages (Non-Alcoholic)	P05.C18	WATER_ENHANCERS_AND_ADD_INS
P06	ALCOHOLIC_BEVERAGES	Alcoholic Beverages (State-Regulated)	P06.C01	AGAVE_SPIRITS
P06	ALCOHOLIC_BEVERAGES	Alcoholic Beverages (State-Regulated)	P06.C02	BEER_AND_FERMENTED_MALT
P06	ALCOHOLIC_BEVERAGES	Alcoholic Beverages (State-Regulated)	P06.C03	BRANDY_COGNAC_AND_GRAPE_SPIRITS
P06	ALCOHOLIC_BEVERAGES	Alcoholic Beverages (State-Regulated)	P06.C04	CIDER_PERRY_MEAD_AND_HARD_SELTZER
P06	ALCOHOLIC_BEVERAGES	Alcoholic Beverages (State-Regulated)	P06.C06	FORTIFIED_AND_AROMATISED_WINES
P06	ALCOHOLIC_BEVERAGES	Alcoholic Beverages (State-Regulated)	P06.C07	GIN
P06	ALCOHOLIC_BEVERAGES	Alcoholic Beverages (State-Regulated)	P06.C08	INDIAN_TRADITIONAL_AND_COUNTRY_LIQUORS
